Container,Workload,Impl,Benchmark,Mean (ns),Iterations,Samples
"Map<int,int>","iterate","std","N=  115",71523.7,1,10
"Map<int,int>","iterate","std","N=  132",72394.4,1,10
"Map<int,int>","iterate","std","N=  152",73346.4,1,10
"Map<int,int>","iterate","std","N=  174",74076.7,1,10
"Map<int,int>","iterate","std","N=  200",74690,1,10
"Map<int,int>","iterate","std","N=  230",81187,1,10
"Map<int,int>","iterate","std","N=  264",75958.2,1,10
"Map<int,int>","iterate","std","N=  303",80780.4,1,10
"Map<int,int>","iterate","std","N=  348",80619.9,1,10
"Map<int,int>","iterate","std","N=  400",80461.8,1,10
"Map<int,int>","iterate","std","N=  459",80155.1,1,10
"Map<int,int>","iterate","std","N=  528",80206.3,1,10
"Map<int,int>","iterate","std","N=  606",80096.8,1,10
"Map<int,int>","iterate","std","N=  696",79997.9,1,10
"Map<int,int>","iterate","std","N=  800",79930.7,1,10
"Map<int,int>","iterate","std","N=  919",79853.7,1,10
"Map<int,int>","iterate","std","N= 1056",79846.6,1,10
"Map<int,int>","iterate","std","N= 1213",82414.4,1,10
"Map<int,int>","iterate","std","N= 1393",85762.6,1,10
"Map<int,int>","iterate","std","N= 1536",91344.2,1,10
"Map<int,int>","iterate","std","N= 1600",94663.5,1,10
"Map<int,int>","iterate","std","N= 1792",90791.1,1,10
"Map<int,int>","iterate","std","N= 1838",94399.9,1,10
"Map<int,int>","iterate","std","N= 2000",96437.9,1,10
"Map<int,int>","iterate","std","N= 2047",92428.2,1,10
"Map<int,int>","iterate","std","N= 2048",91755,1,10
"Map<int,int>","iterate","std","N= 2049",93627.5,1,10
"Map<int,int>","iterate","std","N= 2071",93442.2,1,10
"Map<int,int>","iterate","std","N= 2144",92774.8,1,10
"Map<int,int>","iterate","std","N= 2219",94561.2,1,10
"Map<int,int>","iterate","std","N= 2297",91357.5,1,10
"Map<int,int>","iterate","std","N= 2304",91249,1,10
"Map<int,int>","iterate","std","N= 2378",88409.7,1,10
"Map<int,int>","iterate","std","N= 2462",89539,1,10
"Map<int,int>","iterate","std","N= 2549",90443.7,1,10
"Map<int,int>","iterate","std","N= 2639",87704.5,1,10
"Map<int,int>","iterate","std","N= 2732",88477,1,10
"Map<int,int>","iterate","std","N= 2828",86633.4,1,10
"Map<int,int>","iterate","std","N= 2928",87317.8,1,10
"Map<int,int>","iterate","std","N= 3031",88440.9,1,10
"Map<int,int>","iterate","std","N= 3072",88627,1,10
"Map<int,int>","iterate","std","N= 3138",88528.8,1,10
"Map<int,int>","iterate","std","N= 3249",88871.6,1,10
"Map<int,int>","iterate","std","N= 3364",88618,1,10
"Map<int,int>","iterate","std","N= 3482",87373.6,1,10
"Map<int,int>","iterate","std","N= 3584",86607.6,1,10
"Map<int,int>","iterate","std","N= 3605",87472.8,1,10
"Map<int,int>","iterate","std","N= 3732",88211.2,1,10
"Map<int,int>","iterate","std","N= 3864",85541.4,1,10
"Map<int,int>","iterate","std","N= 4000",87167.3,1,10
"Map<int,int>","iterate","std","N= 4095",87642.1,1,10
"Map<int,int>","iterate","std","N= 4096",86186.7,1,10
"Map<int,int>","iterate","std","N= 4097",85828.6,1,10
"Map<int,int>","iterate","std","N= 4141",85544.1,1,10
"Map<int,int>","iterate","std","N= 4287",85151.4,1,10
"Map<int,int>","iterate","std","N= 4438",85888.1,1,10
"Map<int,int>","iterate","std","N= 4595",85085.5,1,10
"Map<int,int>","iterate","std","N= 4608",84245.9,1,10
"Map<int,int>","iterate","std","N= 4757",84205.9,1,10
"Map<int,int>","iterate","std","N= 4925",85050.6,1,10
"Map<int,int>","iterate","std","N= 5098",85109.3,1,10
"Map<int,int>","iterate","std","N= 5278",84517.4,1,10
"Map<int,int>","iterate","std","N= 5464",84287.7,1,10
"Map<int,int>","iterate","std","N= 5657",83740.9,1,10
"Map<int,int>","iterate","std","N= 5856",84506.4,1,10
"Map<int,int>","iterate","std","N= 6063",83942.2,1,10
"Map<int,int>","iterate","std","N= 6144",83521.5,1,10
"Map<int,int>","iterate","std","N= 6277",84398.1,1,10
"Map<int,int>","iterate","std","N= 6498",83893.2,1,10
"Map<int,int>","iterate","std","N= 6727",85084.6,1,10
"Map<int,int>","iterate","std","N= 6964",83444.3,1,10
"Map<int,int>","iterate","std","N= 7168",83849,1,10
"Map<int,int>","iterate","std","N= 7210",86833.5,1,10
"Map<int,int>","iterate","std","N= 7464",84183.7,1,10
"Map<int,int>","iterate","std","N= 7727",84935.1,1,10
"Map<int,int>","iterate","std","N= 8000",84221.7,1,10
"Map<int,int>","iterate","std","N= 8191",83149.8,1,10
"Map<int,int>","iterate","std","N= 8192",85329,1,10
"Map<int,int>","iterate","std","N= 8193",86250.6,1,10
"Map<int,int>","iterate","std","N= 8282",83094.8,1,10
"Map<int,int>","iterate","std","N= 8574",82327.2,1,10
"Map<int,int>","iterate","std","N= 8877",82459.4,1,10
"Map<int,int>","iterate","std","N= 9190",82427.7,1,10
"Map<int,int>","iterate","std","N= 9216",81918.4,1,10
"Map<int,int>","iterate","std","N= 9514",81960.6,1,10
"Map<int,int>","iterate","std","N= 9849",81994.6,1,10
"Map<int,int>","iterate","std","N=10196",81962.7,1,10
"Map<int,int>","iterate","std","N=10556",82531.6,1,10
"Map<int,int>","iterate","std","N=10928",83991.3,1,10
"Map<int,int>","iterate","std","N=11314",81847.3,1,10
"Map<int,int>","iterate","std","N=11713",82988,1,10
"Map<int,int>","iterate","std","N=12126",81390.5,1,10
"Map<int,int>","iterate","std","N=12288",83486.6,1,10
"Map<int,int>","iterate","std","N=12553",84463.4,1,10
"Map<int,int>","iterate","std","N=12996",81874.3,1,10
"Map<int,int>","iterate","std","N=13454",81803.3,1,10
"Map<int,int>","iterate","std","N=13929",81943.5,1,10
"Map<int,int>","iterate","std","N=14336",81784.4,1,10
"Map<int,int>","iterate","std","N=14420",81904.4,1,10
"Map<int,int>","iterate","std","N=14929",81597,1,10
"Map<int,int>","iterate","std","N=15455",81507.6,1,10
"Map<int,int>","iterate","std","N=16000",80967.7,1,10
"Map<int,int>","iterate","std","N=16383",81036.8,1,10
"Map<int,int>","iterate","std","N=16384",80852.4,1,10
"Map<int,int>","iterate","std","N=16385",81071.9,1,10
"Map<int,int>","iterate","std","N=16564",81375.5,1,10
"Map<int,int>","iterate","std","N=17148",80922.6,1,10
"Map<int,int>","iterate","std","N=17753",80974.7,1,10
"Map<int,int>","iterate","std","N=18379",80935.5,1,10
"Map<int,int>","iterate","std","N=18432",80715.3,1,10
"Map<int,int>","iterate","std","N=19027",80820.4,1,10
"Map<int,int>","iterate","std","N=19698",81048,1,10
"Map<int,int>","iterate","spring","N=  100",115871,1,10
"Map<int,int>","iterate","spring","N=  115",108020,1,10
"Map<int,int>","iterate","spring","N=  132",93183.8,1,10
"Map<int,int>","iterate","spring","N=  152",87174.5,1,10
"Map<int,int>","iterate","spring","N=  174",125155,1,10
"Map<int,int>","iterate","spring","N=  200",117054,1,10
"Map<int,int>","iterate","spring","N=  230",105655,1,10
"Map<int,int>","iterate","spring","N=  264",107872,1,10
"Map<int,int>","iterate","spring","N=  303",94077.3,1,10
"Map<int,int>","iterate","spring","N=  348",116829,1,10
"Map<int,int>","iterate","spring","N=  400",111666,1,10
"Map<int,int>","iterate","spring","N=  459",108318,1,10
"Map<int,int>","iterate","spring","N=  528",94680.6,1,10
"Map<int,int>","iterate","spring","N=  606",87064.2,1,10
"Map<int,int>","iterate","spring","N=  696",121563,1,10
"Map<int,int>","iterate","spring","N=  800",110742,1,10
"Map<int,int>","iterate","spring","N=  919",102165,1,10
"Map<int,int>","iterate","spring","N= 1056",90163,1,10
"Map<int,int>","iterate","spring","N= 1213",84857.9,1,10
"Map<int,int>","iterate","spring","N= 1393",114904,1,10
"Map<int,int>","iterate","spring","N= 1536",113065,1,10
"Map<int,int>","iterate","spring","N= 1600",107719,1,10
"Map<int,int>","iterate","spring","N= 1792",98208.3,1,10
"Map<int,int>","iterate","spring","N= 1838",94781.6,1,10
"Map<int,int>","iterate","spring","N= 2000",97534.7,1,10
"Map<int,int>","iterate","spring","N= 2047",93220.9,1,10
"Map<int,int>","iterate","spring","N= 2048",89939.4,1,10
"Map<int,int>","iterate","spring","N= 2049",89910.6,1,10
"Map<int,int>","iterate","spring","N= 2071",95497.2,1,10
"Map<int,int>","iterate","spring","N= 2144",91054.7,1,10
"Map<int,int>","iterate","spring","N= 2219",97176,1,10
"Map<int,int>","iterate","spring","N= 2297",85457.1,1,10
"Map<int,int>","iterate","spring","N= 2304",90858.2,1,10
"Map<int,int>","iterate","spring","N= 2378",91232.2,1,10
"Map<int,int>","iterate","spring","N= 2462",93178.4,1,10
"Map<int,int>","iterate","spring","N= 2549",81684.1,1,10
"Map<int,int>","iterate","spring","N= 2639",90767,1,10
"Map<int,int>","iterate","spring","N= 2732",118925,1,10
"Map<int,int>","iterate","spring","N= 2828",117492,1,10
"Map<int,int>","iterate","spring","N= 2928",107053,1,10
"Map<int,int>","iterate","spring","N= 3031",107717,1,10
"Map<int,int>","iterate","spring","N= 3072",103922,1,10
"Map<int,int>","iterate","spring","N= 3138",105803,1,10
"Map<int,int>","iterate","spring","N= 3249",110429,1,10
"Map<int,int>","iterate","spring","N= 3364",102246,1,10
"Map<int,int>","iterate","spring","N= 3482",105923,1,10
"Map<int,int>","iterate","spring","N= 3584",98161.2,1,10
"Map<int,int>","iterate","spring","N= 3605",96512.9,1,10
"Map<int,int>","iterate","spring","N= 3732",94702.6,1,10
"Map<int,int>","iterate","spring","N= 3864",91307.3,1,10
"Map<int,int>","iterate","spring","N= 4000",100309,1,10
"Map<int,int>","iterate","spring","N= 4095",89062,1,10
"Map<int,int>","iterate","spring","N= 4096",89111.1,1,10
"Map<int,int>","iterate","spring","N= 4097",97785.7,1,10
"Map<int,int>","iterate","spring","N= 4141",89097.1,1,10
"Map<int,int>","iterate","spring","N= 4287",87432.9,1,10
"Map<int,int>","iterate","spring","N= 4438",96121.2,1,10
"Map<int,int>","iterate","spring","N= 4595",90891.4,1,10
"Map<int,int>","iterate","spring","N= 4608",84487.3,1,10
"Map<int,int>","iterate","spring","N= 4757",84575.4,1,10
"Map<int,int>","iterate","spring","N= 4925",84180.7,1,10
"Map<int,int>","iterate","spring","N= 5098",86169.4,1,10
"Map<int,int>","iterate","spring","N= 5278",89661,1,10
"Map<int,int>","iterate","spring","N= 5464",108781,1,10
"Map<int,int>","iterate","spring","N= 5657",106822,1,10
"Map<int,int>","iterate","spring","N= 5856",105999,1,10
"Map<int,int>","iterate","spring","N= 6063",102564,1,10
"Map<int,int>","iterate","spring","N= 6144",110710,1,10
"Map<int,int>","iterate","spring","N= 6277",108868,1,10
"Map<int,int>","iterate","spring","N= 6498",107734,1,10
"Map<int,int>","iterate","spring","N= 6727",105495,1,10
"Map<int,int>","iterate","spring","N= 6964",98817.2,1,10
"Map<int,int>","iterate","spring","N= 7168",95907.9,1,10
"Map<int,int>","iterate","spring","N= 7210",94949.9,1,10
"Map<int,int>","iterate","spring","N= 7464",96045.1,1,10
"Map<int,int>","iterate","spring","N= 7727",91024.6,1,10
"Map<int,int>","iterate","spring","N= 8000",94160.6,1,10
"Map<int,int>","iterate","spring","N= 8191",96349.7,1,10
"Map<int,int>","iterate","spring","N= 8192",88832.6,1,10
"Map<int,int>","iterate","spring","N= 8193",89011.8,1,10
"Map<int,int>","iterate","spring","N= 8282",94163.5,1,10
"Map<int,int>","iterate","spring","N= 8574",86299.8,1,10
"Map<int,int>","iterate","spring","N= 8877",85697.6,1,10
"Map<int,int>","iterate","spring","N= 9190",85019.4,1,10
"Map<int,int>","iterate","spring","N= 9216",87084.3,1,10
"Map<int,int>","iterate","spring","N= 9514",84216.8,1,10
"Map<int,int>","iterate","spring","N= 9849",86189.5,1,10
"Map<int,int>","iterate","spring","N=10196",80401.6,1,10
"Map<int,int>","iterate","spring","N=10556",79728.3,1,10
"Map<int,int>","iterate","spring","N=10928",108532,1,10
"Map<int,int>","iterate","spring","N=11314",104533,1,10
"Map<int,int>","iterate","spring","N=11713",102555,1,10
"Map<int,int>","iterate","spring","N=12126",106214,1,10
"Map<int,int>","iterate","spring","N=12288",101802,1,10
"Map<int,int>","iterate","spring","N=12553",97186.2,1,10
"Map<int,int>","iterate","spring","N=12996",99240.1,1,10
"Map<int,int>","iterate","spring","N=13454",98238.2,1,10
"Map<int,int>","iterate","spring","N=13929",99363.4,1,10
"Map<int,int>","iterate","spring","N=14336",91191.8,1,10
"Map<int,int>","iterate","spring","N=14420",93282.8,1,10
"Map<int,int>","iterate","spring","N=14929",92571.6,1,10
"Map<int,int>","iterate","spring","N=15455",89699.1,1,10
"Map<int,int>","iterate","spring","N=16000",88834.4,1,10
"Map<int,int>","iterate","spring","N=16383",94414.1,1,10
"Map<int,int>","iterate","spring","N=16384",91236,1,10
"Map<int,int>","iterate","spring","N=16385",88476.9,1,10
"Map<int,int>","iterate","spring","N=16564",88237.4,1,10
"Map<int,int>","iterate","spring","N=17148",85773.6,1,10
"Map<int,int>","iterate","spring","N=17753",83887,1,10
"Map<int,int>","iterate","spring","N=18379",86719.3,1,10
"Map<int,int>","iterate","spring","N=18432",85772.8,1,10
"Map<int,int>","iterate","spring","N=19027",84542.7,1,10
"Map<int,int>","iterate","spring","N=19698",84227.9,1,10
"Map<int,int>","iterate","unsynced","N=  100",121081,1,10
"Map<int,int>","iterate","unsynced","N=  115",112614,1,10
"Map<int,int>","iterate","unsynced","N=  132",99283.1,1,10
"Map<int,int>","iterate","unsynced","N=  152",86839.7,1,10
"Map<int,int>","iterate","unsynced","N=  174",123108,1,10
"Map<int,int>","iterate","unsynced","N=  200",113502,1,10
"Map<int,int>","iterate","unsynced","N=  230",112125,1,10
"Map<int,int>","iterate","unsynced","N=  264",107267,1,10
"Map<int,int>","iterate","unsynced","N=  303",91123.9,1,10
"Map<int,int>","iterate","unsynced","N=  348",115393,1,10
"Map<int,int>","iterate","unsynced","N=  400",114608,1,10
"Map<int,int>","iterate","unsynced","N=  459",99270.4,1,10
"Map<int,int>","iterate","unsynced","N=  528",92763,1,10
"Map<int,int>","iterate","unsynced","N=  606",94105.4,1,10
"Map<int,int>","iterate","unsynced","N=  696",121288,1,10
"Map<int,int>","iterate","unsynced","N=  800",103550,1,10
"Map<int,int>","iterate","unsynced","N=  919",104466,1,10
"Map<int,int>","iterate","unsynced","N= 1056",97933.7,1,10
"Map<int,int>","iterate","unsynced","N= 1213",84792.8,1,10
"Map<int,int>","iterate","unsynced","N= 1393",109259,1,10
"Map<int,int>","iterate","unsynced","N= 1536",105504,1,10
"Map<int,int>","iterate","unsynced","N= 1600",106575,1,10
"Map<int,int>","iterate","unsynced","N= 1792",106129,1,10
"Map<int,int>","iterate","unsynced","N= 1838",94791.8,1,10
"Map<int,int>","iterate","unsynced","N= 2000",96586.1,1,10
"Map<int,int>","iterate","unsynced","N= 2047",91162.9,1,10
"Map<int,int>","iterate","unsynced","N= 2048",90519.6,1,10
"Map<int,int>","iterate","unsynced","N= 2049",95859.8,1,10
"Map<int,int>","iterate","unsynced","N= 2071",96221.4,1,10
"Map<int,int>","iterate","unsynced","N= 2144",88544,1,10
"Map<int,int>","iterate","unsynced","N= 2219",87052.3,1,10
"Map<int,int>","iterate","unsynced","N= 2297",91790.1,1,10
"Map<int,int>","iterate","unsynced","N= 2304",95406,1,10
"Map<int,int>","iterate","unsynced","N= 2378",85101.5,1,10
"Map<int,int>","iterate","unsynced","N= 2462",83094.8,1,10
"Map<int,int>","iterate","unsynced","N= 2549",92092.5,1,10
"Map<int,int>","iterate","unsynced","N= 2639",85281.8,1,10
"Map<int,int>","iterate","unsynced","N= 2732",119602,1,10
"Map<int,int>","iterate","unsynced","N= 2828",117115,1,10
"Map<int,int>","iterate","unsynced","N= 2928",107239,1,10
"Map<int,int>","iterate","unsynced","N= 3031",112704,1,10
"Map<int,int>","iterate","unsynced","N= 3072",102428,1,10
"Map<int,int>","iterate","unsynced","N= 3138",106743,1,10
"Map<int,int>","iterate","unsynced","N= 3249",99406.6,1,10
"Map<int,int>","iterate","unsynced","N= 3364",102579,1,10
"Map<int,int>","iterate","unsynced","N= 3482",96976.7,1,10
"Map<int,int>","iterate","unsynced","N= 3584",94509.3,1,10
"Map<int,int>","iterate","unsynced","N= 3605",94445.2,1,10
"Map<int,int>","iterate","unsynced","N= 3732",92816.2,1,10
"Map<int,int>","iterate","unsynced","N= 3864",94833.9,1,10
"Map<int,int>","iterate","unsynced","N= 4000",90583,1,10
"Map<int,int>","iterate","unsynced","N= 4095",89144.1,1,10
"Map<int,int>","iterate","unsynced","N= 4096",93168.5,1,10
"Map<int,int>","iterate","unsynced","N= 4097",91296.1,1,10
"Map<int,int>","iterate","unsynced","N= 4141",89051.9,1,10
"Map<int,int>","iterate","unsynced","N= 4287",91479.5,1,10
"Map<int,int>","iterate","unsynced","N= 4438",95787.6,1,10
"Map<int,int>","iterate","unsynced","N= 4595",94325,1,10
"Map<int,int>","iterate","unsynced","N= 4608",84440.2,1,10
"Map<int,int>","iterate","unsynced","N= 4757",83799,1,10
"Map<int,int>","iterate","unsynced","N= 4925",82683.1,1,10
"Map<int,int>","iterate","unsynced","N= 5098",81161.1,1,10
"Map<int,int>","iterate","unsynced","N= 5278",83992.4,1,10
"Map<int,int>","iterate","unsynced","N= 5464",118073,1,10
"Map<int,int>","iterate","unsynced","N= 5657",108218,1,10
"Map<int,int>","iterate","unsynced","N= 5856",114472,1,10
"Map<int,int>","iterate","unsynced","N= 6063",102360,1,10
"Map<int,int>","iterate","unsynced","N= 6144",130563,1,10
"Map<int,int>","iterate","unsynced","N= 6277",102592,1,10
"Map<int,int>","iterate","unsynced","N= 6498",105826,1,10
"Map<int,int>","iterate","unsynced","N= 6727",106004,1,10
"Map<int,int>","iterate","unsynced","N= 6964",105911,1,10
"Map<int,int>","iterate","unsynced","N= 7168",99271.2,1,10
"Map<int,int>","iterate","unsynced","N= 7210",93202.7,1,10
"Map<int,int>","iterate","unsynced","N= 7464",92388.3,1,10
"Map<int,int>","iterate","unsynced","N= 7727",90010.7,1,10
"Map<int,int>","iterate","unsynced","N= 8000",94366.9,1,10
"Map<int,int>","iterate","unsynced","N= 8191",96921.6,1,10
"Map<int,int>","iterate","unsynced","N= 8192",92067.4,1,10
"Map<int,int>","iterate","unsynced","N= 8193",90499.8,1,10
"Map<int,int>","iterate","unsynced","N= 8282",97927.6,1,10
"Map<int,int>","iterate","unsynced","N= 8574",86251.8,1,10
"Map<int,int>","iterate","unsynced","N= 8877",85621.6,1,10
"Map<int,int>","iterate","unsynced","N= 9190",85044.4,1,10
"Map<int,int>","iterate","unsynced","N= 9216",83938.2,1,10
"Map<int,int>","iterate","unsynced","N= 9514",82971.3,1,10
"Map<int,int>","iterate","unsynced","N= 9849",86092.4,1,10
"Map<int,int>","iterate","unsynced","N=10196",80289.5,1,10
"Map<int,int>","iterate","unsynced","N=10556",79593.2,1,10
"Map<int,int>","iterate","unsynced","N=10928",114363,1,10
"Map<int,int>","iterate","unsynced","N=11314",103272,1,10
"Map<int,int>","iterate","unsynced","N=11713",102301,1,10
"Map<int,int>","iterate","unsynced","N=12126",111010,1,10
"Map<int,int>","iterate","unsynced","N=12288",102126,1,10
"Map<int,int>","iterate","unsynced","N=12553",101116,1,10
"Map<int,int>","iterate","unsynced","N=12996",99224,1,10
"Map<int,int>","iterate","unsynced","N=13454",103516,1,10
"Map<int,int>","iterate","unsynced","N=13929",96590.3,1,10
"Map<int,int>","iterate","unsynced","N=14336",95796.7,1,10
"Map<int,int>","iterate","unsynced","N=14420",95855.6,1,10
"Map<int,int>","iterate","unsynced","N=14929",90386.3,1,10
"Map<int,int>","iterate","unsynced","N=15455",93337.9,1,10
"Map<int,int>","iterate","unsynced","N=16000",89992.7,1,10
"Map<int,int>","iterate","unsynced","N=16383",88664.2,1,10
"Map<int,int>","iterate","unsynced","N=16384",88801.3,1,10
"Map<int,int>","iterate","unsynced","N=16385",91184.9,1,10
"Map<int,int>","iterate","unsynced","N=16564",87724.4,1,10
"Map<int,int>","iterate","unsynced","N=17148",84245.8,1,10
"Map<int,int>","iterate","unsynced","N=17753",85445.2,1,10
"Map<int,int>","iterate","unsynced","N=18379",92206.8,1,10
"Map<int,int>","iterate","unsynced","N=18432",83178.6,1,10
"Map<int,int>","iterate","unsynced","N=19027",82731.1,1,10
"Map<int,int>","iterate","unsynced","N=19698",82129.9,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  100",666986,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  115",714189,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  132",606283,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  152",598130,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  174",616947,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  200",733397,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  230",729836,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  264",760171,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  303",654615,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  348",664009,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  400",732658,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  459",801536,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  528",834788,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  606",768369,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  696",740517,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  800",788304,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  919",850903,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1056",888353,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1213",926877,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1393",977260,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1536",932333,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1600",953230,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1792",959466,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1838",975720,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2000",974833,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2047",981320,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2048",972784,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2049",971879,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2071",978706,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2144",978924,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2219",940471,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2297",941580,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2304",942426,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2378",937111,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2462",951248,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2549",968345,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2639",977057,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2732",1.00551e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2828",1.02422e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2928",1.05853e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3031",1.06531e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3072",1.06499e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3138",1.07514e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3249",1.08352e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3364",1.08635e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3482",1.11738e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3584",1.1266e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3605",1.13113e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3732",1.15763e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3864",1.17465e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4000",1.17716e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4095",1.1955e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4096",1.19244e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4097",1.18866e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4141",1.19105e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4287",1.17771e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4438",1.14335e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4595",1.07774e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4608",1.07169e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4757",1.03284e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4925",987914,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5098",896491,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5278",922064,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5464",961468,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5657",982761,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5856",1.00498e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6063",1.01908e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6144",1.01975e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6277",1.03213e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6498",1.03939e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6727",1.0367e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6964",1.06091e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 7168",1.07256e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 7210",1.08091e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 7464",1.09439e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 7727",1.11223e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8000",1.12064e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8191",1.13183e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8192",1.1272e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8193",1.12209e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8282",1.12339e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8574",1.13518e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8877",1.12727e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 9190",1.13098e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 9216",1.13315e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 9514",1.1334e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 9849",1.09451e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=10196",923034,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=10556",857366,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=10928",908645,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=11314",942553,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=11713",953422,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=12126",965404,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=12288",982438,1,10
