Container,Workload,Impl,Benchmark,Mean (ns),Iterations,Samples
"Map<int,int>","iterate","std","N=  303",80701.2,1,10
"Map<int,int>","iterate","std","N=  348",80677.1,1,10
"Map<int,int>","iterate","std","N=  400",80497.7,1,10
"Map<int,int>","iterate","std","N=  459",80319.4,1,10
"Map<int,int>","iterate","std","N=  528",80084.1,1,10
"Map<int,int>","iterate","std","N=  606",80062.1,1,10
"Map<int,int>","iterate","std","N=  696",79862.8,1,10
"Map<int,int>","iterate","std","N=  800",79863.8,1,10
"Map<int,int>","iterate","std","N=  919",79643.1,1,10
"Map<int,int>","iterate","std","N= 1056",79962.1,1,10
"Map<int,int>","iterate","std","N= 1213",81157,1,10
"Map<int,int>","iterate","std","N= 1393",86876.8,1,10
"Map<int,int>","iterate","std","N= 1536",88177.3,1,10
"Map<int,int>","iterate","std","N= 1600",96543.1,1,10
"Map<int,int>","iterate","std","N= 1792",95785.8,1,10
"Map<int,int>","iterate","std","N= 1838",94400.9,1,10
"Map<int,int>","iterate","std","N= 2000",91821.3,1,10
"Map<int,int>","iterate","std","N= 2047",93611.5,1,10
"Map<int,int>","iterate","std","N= 2048",92218.9,1,10
"Map<int,int>","iterate","std","N= 2049",92725.8,1,10
"Map<int,int>","iterate","std","N= 2071",92456.3,1,10
"Map<int,int>","iterate","std","N= 2144",92451.3,1,10
"Map<int,int>","iterate","std","N= 2219",92142.6,1,10
"Map<int,int>","iterate","std","N= 2297",91526.6,1,10
"Map<int,int>","iterate","std","N= 2304",91464.4,1,10
"Map<int,int>","iterate","std","N= 2378",89536,1,10
"Map<int,int>","iterate","std","N= 2462",88630.1,1,10
"Map<int,int>","iterate","std","N= 2549",89353.6,1,10
"Map<int,int>","iterate","std","N= 2639",88630.1,1,10
"Map<int,int>","iterate","std","N= 2732",87411,1,10
"Map<int,int>","iterate","std","N= 2828",88362.8,1,10
"Map<int,int>","iterate","std","N= 2928",87841.6,1,10
"Map<int,int>","iterate","std","N= 3031",88833.6,1,10
"Map<int,int>","iterate","std","N= 3072",89964.7,1,10
"Map<int,int>","iterate","std","N= 3138",89416.7,1,10
"Map<int,int>","iterate","std","N= 3249",88800.5,1,10
"Map<int,int>","iterate","std","N= 3364",88564.9,1,10
"Map<int,int>","iterate","std","N= 3482",86105.4,1,10
"Map<int,int>","iterate","std","N= 3584",87285.7,1,10
"Map<int,int>","iterate","std","N= 3605",86962.1,1,10
"Map<int,int>","iterate","std","N= 3732",87180.3,1,10
"Map<int,int>","iterate","std","N= 3864",87090.4,1,10
"Map<int,int>","iterate","std","N= 4000",87299.6,1,10
"Map<int,int>","iterate","std","N= 4095",86801.8,1,10
"Map<int,int>","iterate","std","N= 4096",86779.6,1,10
"Map<int,int>","iterate","std","N= 4097",86200.5,1,10
"Map<int,int>","iterate","std","N= 4141",86432,1,10
"Map<int,int>","iterate","std","N= 4287",86461,1,10
"Map<int,int>","iterate","std","N= 4438",86135.4,1,10
"Map<int,int>","iterate","std","N= 4595",85904.9,1,10
"Map<int,int>","iterate","std","N= 4608",84977.4,1,10
"Map<int,int>","iterate","std","N= 4757",85896.9,1,10
"Map<int,int>","iterate","std","N= 4925",85338.1,1,10
"Map<int,int>","iterate","std","N= 5098",84521.4,1,10
"Map<int,int>","iterate","std","N= 5278",84866.2,1,10
"Map<int,int>","iterate","std","N= 5464",82969.5,1,10
"Map<int,int>","iterate","std","N= 5657",82821,1,10
"Map<int,int>","iterate","std","N= 5856",84613.3,1,10
"Map<int,int>","iterate","std","N= 6063",84439.1,1,10
"Map<int,int>","iterate","std","N= 6144",83174.9,1,10
"Map<int,int>","iterate","std","N= 6277",83321.3,1,10
"Map<int,int>","iterate","std","N= 6498",83055.5,1,10
"Map<int,int>","iterate","std","N= 6727",85558.3,1,10
"Map<int,int>","iterate","std","N= 6964",83127.8,1,10
"Map<int,int>","iterate","std","N= 7168",83849.1,1,10
"Map<int,int>","iterate","std","N= 7210",85816.8,1,10
"Map<int,int>","iterate","std","N= 7464",82877.3,1,10
"Map<int,int>","iterate","std","N= 7727",84861,1,10
"Map<int,int>","iterate","std","N= 8000",83710.7,1,10
"Map<int,int>","iterate","std","N= 8191",83136.8,1,10
"Map<int,int>","iterate","std","N= 8192",86889.7,1,10
"Map<int,int>","iterate","std","N= 8193",83159.9,1,10
"Map<int,int>","iterate","std","N= 8282",82922.5,1,10
"Map<int,int>","iterate","std","N= 8574",82452.5,1,10
"Map<int,int>","iterate","std","N= 8877",82863.2,1,10
"Map<int,int>","iterate","std","N= 9190",82196,1,10
"Map<int,int>","iterate","std","N= 9216",82541.6,1,10
"Map<int,int>","iterate","std","N= 9514",83040.7,1,10
"Map<int,int>","iterate","std","N= 9849",82360.3,1,10
"Map<int,int>","iterate","std","N=10196",82661,1,10
"Map<int,int>","iterate","std","N=10556",82495.3,1,10
"Map<int,int>","iterate","std","N=10928",84123.6,1,10
"Map<int,int>","iterate","std","N=11314",82239.3,1,10
"Map<int,int>","iterate","std","N=11713",82909.3,1,10
"Map<int,int>","iterate","std","N=12126",81669.9,1,10
"Map<int,int>","iterate","std","N=12288",83634.7,1,10
"Map<int,int>","iterate","std","N=12553",83681.7,1,10
"Map<int,int>","iterate","std","N=12996",81546.6,1,10
"Map<int,int>","iterate","std","N=13454",81886.3,1,10
"Map<int,int>","iterate","std","N=13929",81353.4,1,10
"Map<int,int>","iterate","std","N=14336",81472.7,1,10
"Map<int,int>","iterate","std","N=14420",81838.5,1,10
"Map<int,int>","iterate","std","N=14929",81199,1,10
"Map<int,int>","iterate","std","N=15455",81299.6,1,10
"Map<int,int>","iterate","std","N=16000",81610.7,1,10
"Map<int,int>","iterate","std","N=16383",80855.5,1,10
"Map<int,int>","iterate","std","N=16384",81008.9,1,10
"Map<int,int>","iterate","std","N=16385",80843.3,1,10
"Map<int,int>","iterate","std","N=16564",80920.6,1,10
"Map<int,int>","iterate","std","N=17148",80690.2,1,10
"Map<int,int>","iterate","std","N=17753",80781.5,1,10
"Map<int,int>","iterate","std","N=18379",80676.1,1,10
"Map<int,int>","iterate","std","N=18432",80454.8,1,10
"Map<int,int>","iterate","std","N=19027",80441.5,1,10
"Map<int,int>","iterate","std","N=19698",81018.6,1,10
"Map<int,int>","iterate","spring","N=  100",176828,1,10
"Map<int,int>","iterate","spring","N=  115",161633,1,10
"Map<int,int>","iterate","spring","N=  132",147301,1,10
"Map<int,int>","iterate","spring","N=  152",133837,1,10
"Map<int,int>","iterate","spring","N=  174",182035,1,10
"Map<int,int>","iterate","spring","N=  200",163467,1,10
"Map<int,int>","iterate","spring","N=  230",149460,1,10
"Map<int,int>","iterate","spring","N=  264",134204,1,10
"Map<int,int>","iterate","spring","N=  303",124175,1,10
"Map<int,int>","iterate","spring","N=  348",173580,1,10
"Map<int,int>","iterate","spring","N=  400",158400,1,10
"Map<int,int>","iterate","spring","N=  459",144176,1,10
"Map<int,int>","iterate","spring","N=  528",131764,1,10
"Map<int,int>","iterate","spring","N=  606",119833,1,10
"Map<int,int>","iterate","spring","N=  696",169202,1,10
"Map<int,int>","iterate","spring","N=  800",152419,1,10
"Map<int,int>","iterate","spring","N=  919",139105,1,10
"Map<int,int>","iterate","spring","N= 1056",127897,1,10
"Map<int,int>","iterate","spring","N= 1213",118436,1,10
"Map<int,int>","iterate","spring","N= 1393",166272,1,10
"Map<int,int>","iterate","spring","N= 1536",154659,1,10
"Map<int,int>","iterate","spring","N= 1600",151990,1,10
"Map<int,int>","iterate","spring","N= 1792",140450,1,10
"Map<int,int>","iterate","spring","N= 1838",138166,1,10
"Map<int,int>","iterate","spring","N= 2000",129600,1,10
"Map<int,int>","iterate","spring","N= 2047",127262,1,10
"Map<int,int>","iterate","spring","N= 2048",126551,1,10
"Map<int,int>","iterate","spring","N= 2049",127694,1,10
"Map<int,int>","iterate","spring","N= 2071",129085,1,10
"Map<int,int>","iterate","spring","N= 2144",124851,1,10
"Map<int,int>","iterate","spring","N= 2219",123841,1,10
"Map<int,int>","iterate","spring","N= 2297",120913,1,10
"Map<int,int>","iterate","spring","N= 2304",120685,1,10
"Map<int,int>","iterate","spring","N= 2378",118882,1,10
"Map<int,int>","iterate","spring","N= 2462",115752,1,10
"Map<int,int>","iterate","spring","N= 2549",113222,1,10
"Map<int,int>","iterate","spring","N= 2639",111022,1,10
"Map<int,int>","iterate","spring","N= 2732",166544,1,10
"Map<int,int>","iterate","spring","N= 2828",164391,1,10
"Map<int,int>","iterate","spring","N= 2928",160263,1,10
"Map<int,int>","iterate","spring","N= 3031",154041,1,10
"Map<int,int>","iterate","spring","N= 3072",153959,1,10
"Map<int,int>","iterate","spring","N= 3138",151731,1,10
"Map<int,int>","iterate","spring","N= 3249",148447,1,10
"Map<int,int>","iterate","spring","N= 3364",143372,1,10
"Map<int,int>","iterate","spring","N= 3482",141614,1,10
"Map<int,int>","iterate","spring","N= 3584",161403,1,10
"Map<int,int>","iterate","spring","N= 3605",136719,1,10
"Map<int,int>","iterate","spring","N= 3732",133080,1,10
"Map<int,int>","iterate","spring","N= 3864",131256,1,10
"Map<int,int>","iterate","spring","N= 4000",130555,1,10
"Map<int,int>","iterate","spring","N= 4095",127328,1,10
"Map<int,int>","iterate","spring","N= 4096",127353,1,10
"Map<int,int>","iterate","spring","N= 4097",128315,1,10
"Map<int,int>","iterate","spring","N= 4141",127681,1,10
"Map<int,int>","iterate","spring","N= 4287",123834,1,10
"Map<int,int>","iterate","spring","N= 4438",122181,1,10
"Map<int,int>","iterate","spring","N= 4595",119504,1,10
"Map<int,int>","iterate","spring","N= 4608",119266,1,10
"Map<int,int>","iterate","spring","N= 4757",118453,1,10
"Map<int,int>","iterate","spring","N= 4925",115435,1,10
"Map<int,int>","iterate","spring","N= 5098",109989,1,10
"Map<int,int>","iterate","spring","N= 5278",109281,1,10
"Map<int,int>","iterate","spring","N= 5464",167265,1,10
"Map<int,int>","iterate","spring","N= 5657",160942,1,10
"Map<int,int>","iterate","spring","N= 5856",159096,1,10
"Map<int,int>","iterate","spring","N= 6063",153082,1,10
"Map<int,int>","iterate","spring","N= 6144",152871,1,10
"Map<int,int>","iterate","spring","N= 6277",148348,1,10
"Map<int,int>","iterate","spring","N= 6498",147920,1,10
"Map<int,int>","iterate","spring","N= 6727",140836,1,10
"Map<int,int>","iterate","spring","N= 6964",140889,1,10
"Map<int,int>","iterate","spring","N= 7168",133754,1,10
"Map<int,int>","iterate","spring","N= 7210",198129,1,10
"Map<int,int>","iterate","spring","N= 7464",133043,1,10
"Map<int,int>","iterate","spring","N= 7727",139475,1,10
"Map<int,int>","iterate","spring","N= 8000",128342,1,10
"Map<int,int>","iterate","spring","N= 8191",127918,1,10
"Map<int,int>","iterate","spring","N= 8192",128318,1,10
"Map<int,int>","iterate","spring","N= 8193",126919,1,10
"Map<int,int>","iterate","spring","N= 8282",127578,1,10
"Map<int,int>","iterate","spring","N= 8574",122270,1,10
"Map<int,int>","iterate","spring","N= 8877",121821,1,10
"Map<int,int>","iterate","spring","N= 9190",116309,1,10
"Map<int,int>","iterate","spring","N= 9216",116174,1,10
"Map<int,int>","iterate","spring","N= 9514",114414,1,10
"Map<int,int>","iterate","spring","N= 9849",114694,1,10
"Map<int,int>","iterate","spring","N=10196",109709,1,10
"Map<int,int>","iterate","spring","N=10556",107803,1,10
"Map<int,int>","iterate","spring","N=10928",165629,1,10
"Map<int,int>","iterate","spring","N=11314",155058,1,10
"Map<int,int>","iterate","spring","N=11713",154512,1,10
"Map<int,int>","iterate","spring","N=12126",153876,1,10
"Map<int,int>","iterate","spring","N=12288",153825,1,10
"Map<int,int>","iterate","spring","N=12553",142589,1,10
"Map<int,int>","iterate","spring","N=12996",140910,1,10
"Map<int,int>","iterate","spring","N=13454",142392,1,10
"Map<int,int>","iterate","spring","N=13929",140914,1,10
"Map<int,int>","iterate","spring","N=14336",129954,1,10
"Map<int,int>","iterate","spring","N=14420",129954,1,10
"Map<int,int>","iterate","spring","N=14929",130700,1,10
"Map<int,int>","iterate","spring","N=15455",128410,1,10
"Map<int,int>","iterate","spring","N=16000",127881,1,10
"Map<int,int>","iterate","spring","N=16383",127513,1,10
"Map<int,int>","iterate","spring","N=16384",127612,1,10
"Map<int,int>","iterate","spring","N=16385",127518,1,10
"Map<int,int>","iterate","spring","N=16564",127431,1,10
"Map<int,int>","iterate","spring","N=17148",115914,1,10
"Map<int,int>","iterate","spring","N=17753",116332,1,10
"Map<int,int>","iterate","spring","N=18379",116075,1,10
"Map<int,int>","iterate","spring","N=18432",115394,1,10
"Map<int,int>","iterate","spring","N=19027",114741,1,10
"Map<int,int>","iterate","spring","N=19698",114332,1,10
"Map<int,int>","iterate","unsynced","N=  100",177944,1,10
"Map<int,int>","iterate","unsynced","N=  115",161197,1,10
"Map<int,int>","iterate","unsynced","N=  132",144982,1,10
"Map<int,int>","iterate","unsynced","N=  152",133874,1,10
"Map<int,int>","iterate","unsynced","N=  174",183402,1,10
"Map<int,int>","iterate","unsynced","N=  200",162632,1,10
"Map<int,int>","iterate","unsynced","N=  230",149630,1,10
"Map<int,int>","iterate","unsynced","N=  264",135600,1,10
"Map<int,int>","iterate","unsynced","N=  303",125367,1,10
"Map<int,int>","iterate","unsynced","N=  348",174173,1,10
"Map<int,int>","iterate","unsynced","N=  400",157636,1,10
"Map<int,int>","iterate","unsynced","N=  459",143974,1,10
"Map<int,int>","iterate","unsynced","N=  528",128967,1,10
"Map<int,int>","iterate","unsynced","N=  606",120854,1,10
"Map<int,int>","iterate","unsynced","N=  696",167618,1,10
"Map<int,int>","iterate","unsynced","N=  800",151728,1,10
"Map<int,int>","iterate","unsynced","N=  919",138460,1,10
"Map<int,int>","iterate","unsynced","N= 1056",127898,1,10
"Map<int,int>","iterate","unsynced","N= 1213",118476,1,10
"Map<int,int>","iterate","unsynced","N= 1393",164659,1,10
"Map<int,int>","iterate","unsynced","N= 1536",154440,1,10
"Map<int,int>","iterate","unsynced","N= 1600",150485,1,10
"Map<int,int>","iterate","unsynced","N= 1792",139248,1,10
"Map<int,int>","iterate","unsynced","N= 1838",137035,1,10
"Map<int,int>","iterate","unsynced","N= 2000",129928,1,10
"Map<int,int>","iterate","unsynced","N= 2047",129115,1,10
"Map<int,int>","iterate","unsynced","N= 2048",129121,1,10
"Map<int,int>","iterate","unsynced","N= 2049",129631,1,10
"Map<int,int>","iterate","unsynced","N= 2071",129229,1,10
"Map<int,int>","iterate","unsynced","N= 2144",125793,1,10
"Map<int,int>","iterate","unsynced","N= 2219",124145,1,10
"Map<int,int>","iterate","unsynced","N= 2297",120985,1,10
"Map<int,int>","iterate","unsynced","N= 2304",120621,1,10
"Map<int,int>","iterate","unsynced","N= 2378",119116,1,10
"Map<int,int>","iterate","unsynced","N= 2462",115756,1,10
"Map<int,int>","iterate","unsynced","N= 2549",114086,1,10
"Map<int,int>","iterate","unsynced","N= 2639",129646,1,10
"Map<int,int>","iterate","unsynced","N= 2732",170894,1,10
"Map<int,int>","iterate","unsynced","N= 2828",164551,1,10
"Map<int,int>","iterate","unsynced","N= 2928",161252,1,10
"Map<int,int>","iterate","unsynced","N= 3031",154451,1,10
"Map<int,int>","iterate","unsynced","N= 3072",154116,1,10
"Map<int,int>","iterate","unsynced","N= 3138",152133,1,10
"Map<int,int>","iterate","unsynced","N= 3249",148381,1,10
"Map<int,int>","iterate","unsynced","N= 3364",145071,1,10
"Map<int,int>","iterate","unsynced","N= 3482",141614,1,10
"Map<int,int>","iterate","unsynced","N= 3584",138625,1,10
"Map<int,int>","iterate","unsynced","N= 3605",138771,1,10
"Map<int,int>","iterate","unsynced","N= 3732",135758,1,10
"Map<int,int>","iterate","unsynced","N= 3864",133372,1,10
"Map<int,int>","iterate","unsynced","N= 4000",131639,1,10
"Map<int,int>","iterate","unsynced","N= 4095",128430,1,10
"Map<int,int>","iterate","unsynced","N= 4096",128068,1,10
"Map<int,int>","iterate","unsynced","N= 4097",128500,1,10
"Map<int,int>","iterate","unsynced","N= 4141",128513,1,10
"Map<int,int>","iterate","unsynced","N= 4287",125252,1,10
"Map<int,int>","iterate","unsynced","N= 4438",122223,1,10
"Map<int,int>","iterate","unsynced","N= 4595",119361,1,10
"Map<int,int>","iterate","unsynced","N= 4608",119355,1,10
"Map<int,int>","iterate","unsynced","N= 4757",119183,1,10
"Map<int,int>","iterate","unsynced","N= 4925",115673,1,10
"Map<int,int>","iterate","unsynced","N= 5098",112382,1,10
"Map<int,int>","iterate","unsynced","N= 5278",116513,1,10
"Map<int,int>","iterate","unsynced","N= 5464",167344,1,10
"Map<int,int>","iterate","unsynced","N= 5657",161406,1,10
"Map<int,int>","iterate","unsynced","N= 5856",161152,1,10
"Map<int,int>","iterate","unsynced","N= 6063",155020,1,10
"Map<int,int>","iterate","unsynced","N= 6144",154085,1,10
"Map<int,int>","iterate","unsynced","N= 6277",148688,1,10
"Map<int,int>","iterate","unsynced","N= 6498",148052,1,10
"Map<int,int>","iterate","unsynced","N= 6727",142264,1,10
"Map<int,int>","iterate","unsynced","N= 6964",141593,1,10
"Map<int,int>","iterate","unsynced","N= 7168",136214,1,10
"Map<int,int>","iterate","unsynced","N= 7210",136849,1,10
"Map<int,int>","iterate","unsynced","N= 7464",135023,1,10
"Map<int,int>","iterate","unsynced","N= 7727",129165,1,10
"Map<int,int>","iterate","unsynced","N= 8000",128879,1,10
"Map<int,int>","iterate","unsynced","N= 8191",128553,1,10
"Map<int,int>","iterate","unsynced","N= 8192",128117,1,10
"Map<int,int>","iterate","unsynced","N= 8193",128378,1,10
"Map<int,int>","iterate","unsynced","N= 8282",128580,1,10
"Map<int,int>","iterate","unsynced","N= 8574",122708,1,10
"Map<int,int>","iterate","unsynced","N= 8877",121909,1,10
"Map<int,int>","iterate","unsynced","N= 9190",116510,1,10
"Map<int,int>","iterate","unsynced","N= 9216",116297,1,10
"Map<int,int>","iterate","unsynced","N= 9514",115559,1,10
"Map<int,int>","iterate","unsynced","N= 9849",115693,1,10
"Map<int,int>","iterate","unsynced","N=10196",110420,1,10
"Map<int,int>","iterate","unsynced","N=10556",109505,1,10
"Map<int,int>","iterate","unsynced","N=10928",168060,1,10
"Map<int,int>","iterate","unsynced","N=11314",157617,1,10
"Map<int,int>","iterate","unsynced","N=11713",156140,1,10
"Map<int,int>","iterate","unsynced","N=12126",154586,1,10
"Map<int,int>","iterate","unsynced","N=12288",154449,1,10
"Map<int,int>","iterate","unsynced","N=12553",142586,1,10
"Map<int,int>","iterate","unsynced","N=12996",141533,1,10
"Map<int,int>","iterate","unsynced","N=13454",142887,1,10
"Map<int,int>","iterate","unsynced","N=13929",141643,1,10
"Map<int,int>","iterate","unsynced","N=14336",133291,1,10
"Map<int,int>","iterate","unsynced","N=14420",131906,1,10
"Map<int,int>","iterate","unsynced","N=14929",132522,1,10
"Map<int,int>","iterate","unsynced","N=15455",133582,1,10
"Map<int,int>","iterate","unsynced","N=16000",137121,1,10
"Map<int,int>","iterate","unsynced","N=16383",135441,1,10
"Map<int,int>","iterate","unsynced","N=16384",128837,1,10
"Map<int,int>","iterate","unsynced","N=16385",133493,1,10
"Map<int,int>","iterate","unsynced","N=16564",127476,1,10
"Map<int,int>","iterate","unsynced","N=17148",132540,1,10
"Map<int,int>","iterate","unsynced","N=17753",116824,1,10
"Map<int,int>","iterate","unsynced","N=18379",120989,1,10
"Map<int,int>","iterate","unsynced","N=18432",115931,1,10
"Map<int,int>","iterate","unsynced","N=19027",116162,1,10
"Map<int,int>","iterate","unsynced","N=19698",122768,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  100",667053,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  115",712078,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  132",609096,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  152",598999,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  174",612593,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  200",733436,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  230",729330,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  264",760614,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  303",656522,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  348",657806,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  400",732363,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  459",805823,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  528",837208,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  606",765989,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  696",741390,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  800",786533,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  919",843335,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1056",886658,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1213",930047,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1393",973234,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1536",936628,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1600",955995,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1792",961168,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1838",974617,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2000",980673,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2047",982831,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2048",970508,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2049",973525,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2071",983508,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2144",979595,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2219",943805,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2297",947209,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2304",936740,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2378",940337,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2462",949698,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2549",965292,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2639",982686,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2732",1.01503e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2828",1.02791e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2928",1.05495e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3031",1.0681e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3072",1.06132e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3138",1.06787e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3249",1.0824e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3364",1.08243e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3482",1.11118e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3584",1.12541e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3605",1.12713e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3732",1.1541e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3864",1.1657e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4000",1.17213e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4095",1.19192e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4096",1.18476e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4097",1.18753e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4141",1.18635e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4287",1.17333e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4438",1.13994e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4595",1.07497e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4608",1.06952e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4757",1.02993e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4925",981392,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5098",890671,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5278",915796,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5464",949215,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5657",973320,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5856",992433,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6063",999124,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6144",1.00791e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6277",1.01796e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6498",1.02263e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6727",1.02689e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6964",1.04497e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 7168",1.05336e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 7210",1.06382e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 7464",1.07396e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 7727",1.09424e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8000",1.10068e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8191",1.11351e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8192",1.10765e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8193",1.10628e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8282",1.10918e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8574",1.11919e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8877",1.10994e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 9190",1.11914e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 9216",1.1208e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 9514",1.1067e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 9849",1.07217e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=10196",898746,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=10556",835601,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=10928",880296,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=11314",913707,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=11713",931592,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=12126",944492,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=12288",958361,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=12553",962722,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=12996",981635,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=13454",990047,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=13929",990672,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=14336",1.01976e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=14420",1.02601e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=14929",1.03684e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=15455",1.04985e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=16000",1.07049e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=16383",1.08334e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=16384",1.07026e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=16385",1.06517e+06,1,10
